,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
29,121,125.0,,,33931.0,,2021-11-03 18:10:36+00:00,,,,Methane,,202.29242847796988,,,,2.4050751999999997,,,,,2021-11-03 18:10:52+00:00,NAM12,Bridger,1,,11018.5,4.0,308188.0,11018.5,False,,11021.543333333319,11014.396666666644,11012.135555555551,AZ,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,6369.084999999999,True,True,TP,1.0,198.94725885207242,185.34852043731914,212.84704687305768,198.64669836392613,184.74420557393617,212.53940387623786,198.7164835955057,184.8833072473145,212.5660911551787
30,235,241.0,,,33931.0,,2021-11-03 18:10:36+00:00,,,,Methane,,244.7649585254599,,,,2.9102303999999997,,,,,2021-11-03 18:10:52+00:00,Sonic,Bridger,2,,11018.5,4.0,308188.0,11018.5,False,,11021.543333333319,11014.396666666644,11012.135555555551,AZ,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,6369.084999999999,True,True,TP,1.0,198.91470655078436,184.91150210852174,212.57147510376876,198.85450143877372,184.8855491694925,212.8667791257209,198.69280986866207,184.8570220236046,212.20237889630135
31,349,357.0,,,33931.0,,2021-11-03 18:10:36+00:00,,,,Methane,,234.6947367659794,,,,2.794,,,,,2021-11-03 18:10:52+00:00,Sonic,Bridger,3,,11018.5,4.0,308188.0,11018.5,False,,11021.543333333319,11014.396666666644,11012.135555555551,AZ,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,6369.084999999999,True,True,TP,1.0,198.84484200916265,185.25932263896348,212.66247447837202,198.7654382662421,185.17049819116957,212.3526485900631,198.7354057846597,184.93574817604045,212.64167204848263
32,8,10.0,,,33931.0,,2021-11-03 18:14:42+00:00,,,,Methane,,1975.407197115358,,,,2.8118816,,,,,2021-11-03 18:14:46+00:00,HRRR,Bridger,1,,78736.1,4.0,308188.0,78736.1,False,,78935.79333333335,79065.61166666658,79328.39555555551,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,388.96000000000004,True,True,TP,1.0,1424.3907786735685,1347.812110016923,1504.517678122656,1426.7399215894038,1349.3881104363572,1506.8739994936946,1431.0488230380186,1353.0931994051157,1508.972241790721
33,122,126.0,,,33931.0,,2021-11-03 18:14:42+00:00,,,,Methane,,1667.5380346937163,,,,2.3737823999999996,,,,,2021-11-03 18:14:46+00:00,NAM12,Bridger,1,,78736.1,4.0,308188.0,78736.1,False,,78935.79333333335,79065.61166666658,79328.39555555551,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,388.96000000000004,True,True,TP,1.0,1423.983745108408,1346.4761839467624,1500.9115917046738,1426.6636528212432,1348.7419176936223,1507.280682006301,1430.7254141992069,1352.3765308526401,1511.660925749817
34,236,242.0,,,33931.0,,2021-11-03 18:14:42+00:00,,,,Methane,,2007.5827837127222,,,,2.8565856,,,,,2021-11-03 18:14:46+00:00,Sonic,Bridger,2,,78736.1,4.0,308188.0,78736.1,False,,78935.79333333335,79065.61166666658,79328.39555555551,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,388.96000000000004,True,True,TP,1.0,1424.1327938870852,1346.7166309048941,1503.9145811849683,1426.6980076727837,1348.2702421478054,1506.1159660073988,1430.6711652325687,1352.2302437395479,1510.3992413668407
35,350,358.0,,,33931.0,,2021-11-03 18:14:42+00:00,,,,Methane,,1940.1897611685067,,,,2.7627072,,,,,2021-11-03 18:14:46+00:00,Sonic,Bridger,3,,78736.1,4.0,308188.0,78736.1,False,,78935.79333333335,79065.61166666658,79328.39555555551,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,388.96000000000004,True,True,TP,1.0,1423.4344841340514,1346.4706023112835,1501.7508968425395,1426.199106479509,1349.1946705150376,1504.2506593283974,1431.0422241159522,1352.7580439490525,1512.2056377263416
36,9,11.0,,,33931.0,,2021-11-03 18:18:44+00:00,,,,Methane,,1584.8601915051854,,,,3.0175199999999998,,,,,2021-11-03 18:18:53+00:00,HRRR,Bridger,1,,77751.7,4.0,308188.0,77751.7,False,,77852.71333333336,77969.41999999997,78023.63555555552,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,1243.0800000000002,True,True,TP,1.0,1404.800713157891,1327.109942696284,1484.7559646199948,1406.4542980577835,1329.5275420692535,1483.9289218574493,1407.4292389631053,1330.7192406738077,1487.2564840445073
37,123,127.0,,,33931.0,,2021-11-03 18:18:44+00:00,,,,Methane,,1316.7617923175148,,,,2.503424,,,,,2021-11-03 18:18:53+00:00,NAM12,Bridger,1,,77751.7,4.0,308188.0,77751.7,False,,77852.71333333336,77969.41999999997,78023.63555555552,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,1243.0800000000002,True,True,TP,1.0,1404.7688628435333,1328.5774230342322,1482.466773789782,1407.0640657691717,1330.188513742133,1487.4884259135727,1407.4289891059327,1330.5464094944475,1486.3934166898318
38,237,243.0,,,33931.0,,2021-11-03 18:18:44+00:00,,,,Methane,,1716.3776655534853,,,,3.2678624,,,,,2021-11-03 18:18:53+00:00,Sonic,Bridger,2,,77751.7,4.0,308188.0,77751.7,False,,77852.71333333336,77969.41999999997,78023.63555555552,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,1243.0800000000002,True,True,TP,1.0,1403.8663202515397,1328.2409226192317,1481.0372119155506,1406.8080789493356,1329.2734012820374,1483.8243678848787,1408.0314700050485,1330.7380475786197,1487.324336180049
39,351,359.0,,,33931.0,,2021-11-03 18:18:44+00:00,,,,Methane,,1605.9453087351676,,,,3.0577536,,,,,2021-11-03 18:18:53+00:00,Sonic,Bridger,3,,77751.7,4.0,308188.0,77751.7,False,,77852.71333333336,77969.41999999997,78023.63555555552,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,1243.0800000000002,True,True,TP,1.0,1405.1030855261708,1326.7365072288615,1483.5230303939338,1406.6727834093042,1329.3888699554668,1485.2003834338966,1407.3329302261154,1330.148672193176,1487.3053080387176
40,10,12.0,,,33931.0,,2021-11-03 18:22:52+00:00,,,,Methane,,1981.7365109791963,,,,3.3617407999999998,,,,,2021-11-03 18:22:54+00:00,HRRR,Bridger,1,,76598.7,4.0,308188.0,76598.7,False,,76877.85000000002,76990.88500000001,77092.42444444443,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,2136.325,True,True,TP,1.0,1387.346600897745,1312.01459104973,1464.8177901150848,1389.4568073360315,1313.1749767192505,1466.9586350512243,1391.1745110507504,1315.6711625645746,1468.293979436059
41,124,128.0,,,33931.0,,2021-11-03 18:22:52+00:00,,,,Methane,,1620.0587339778162,,,,2.749296,,,,,2021-11-03 18:22:54+00:00,NAM12,Bridger,1,,76598.7,4.0,308188.0,76598.7,False,,76877.85000000002,76990.88500000001,77092.42444444443,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,2136.325,True,True,TP,1.0,1386.7501445230953,1309.8477004502665,1465.8107969964003,1388.7875867859757,1313.3874166004532,1466.3574591122267,1391.0094330728873,1315.47859777266,1470.016609528106
42,238,244.0,,,33931.0,,2021-11-03 18:22:52+00:00,,,,Methane,,2188.582266744286,,,,3.7149024,,,,,2021-11-03 18:22:54+00:00,Sonic,Bridger,2,,76598.7,4.0,308188.0,76598.7,False,,76877.85000000002,76990.88500000001,77092.42444444443,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,2136.325,True,True,TP,1.0,1387.2329611425441,1311.083879867218,1466.8042794633907,1389.863883548681,1313.2734276326194,1467.9900989354223,1391.7613025649716,1315.4105705903562,1468.920124885864
43,352,360.0,,,33931.0,,2021-11-03 18:22:52+00:00,,,,Methane,,2024.8892060986216,,,,3.4332672,,,,,2021-11-03 18:22:54+00:00,Sonic,Bridger,3,,76598.7,4.0,308188.0,76598.7,False,,76877.85000000002,76990.88500000001,77092.42444444443,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,2136.325,True,True,TP,1.0,1387.1777687080562,1311.4809118570486,1464.6302547317619,1388.9099150254476,1312.9175307754795,1467.3384353284284,1391.1155953404036,1313.9808583876156,1470.5527552271633
44,11,13.0,,,33931.0,,2021-11-03 18:26:43+00:00,,,,Methane,,1244.3808925791097,,,,3.218688,,,,,2021-11-03 18:26:47+00:00,HRRR,Bridger,1,,76559.0,4.0,308188.0,76559.0,False,,76642.24666666666,76692.66999999997,76657.7511111111,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,3134.8599999999997,True,True,TP,1.0,1382.8712009373046,1307.6308175653967,1460.3635497740875,1383.9304354219594,1308.6032029776445,1462.934998528435,1382.899378000698,1305.9464221235137,1460.3995060001546
45,125,129.0,,,33931.0,,2021-11-03 18:26:43+00:00,,,,Methane,,1001.9965118054221,,,,2.592832,,,,,2021-11-03 18:26:47+00:00,NAM12,Bridger,1,,76559.0,4.0,308188.0,76559.0,False,,76642.24666666666,76692.66999999997,76657.7511111111,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,3134.8599999999997,True,True,TP,1.0,1382.9583321792488,1307.5160398145897,1459.7628747215847,1383.698333899774,1308.8072897805223,1463.189073105339,1383.3585406885409,1307.732561561803,1460.2713698093007
46,239,245.0,,,33931.0,,2021-11-03 18:26:43+00:00,,,,Methane,,1997.4180945821397,,,,5.1677824,,,,,2021-11-03 18:26:47+00:00,Sonic,Bridger,2,,76559.0,4.0,308188.0,76559.0,False,,76642.24666666666,76692.66999999997,76657.7511111111,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,3134.8599999999997,True,True,TP,1.0,1382.8649503223494,1307.8214294039715,1461.4146239528616,1383.7238952610478,1306.8656878028241,1461.61783660686,1383.0527716207102,1307.2337576993589,1458.0570403233737
47,353,361.0,,,33931.0,,2021-11-03 18:26:43+00:00,,,,Methane,,1580.49579896027,,,,4.0859456000000005,,,,,2021-11-03 18:26:47+00:00,Sonic,Bridger,3,,76559.0,4.0,308188.0,76559.0,False,,76642.24666666666,76692.66999999997,76657.7511111111,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,3134.8599999999997,True,True,TP,1.0,1383.1154447891859,1306.7715865592372,1459.1142330757698,1383.4581262228917,1307.4634405679765,1460.1704412793217,1382.7094905546167,1306.2679157050936,1460.3766256998906
48,12,14.0,,,33931.0,,2021-11-03 18:30:25+00:00,,,,Methane,,1608.193632167397,,,,3.1426912000000002,,,,,2021-11-03 18:30:26+00:00,HRRR,Bridger,1,,76346.8,4.0,308188.0,76346.8,False,,76397.12666666666,76357.39166666668,76366.41666666669,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,4077.8450000000007,True,True,TP,1.0,1378.3103798342042,1303.2811566850266,1453.9302634921955,1377.7499597984206,1301.4914211495245,1455.1754011645037,1377.9649240619958,1302.202210053747,1453.77564539619
49,126,130.0,,,33931.0,,2021-11-03 18:30:25+00:00,,,,Methane,,1276.3675444342703,,,,2.4944832,,,,,2021-11-03 18:30:26+00:00,NAM12,Bridger,1,,76346.8,4.0,308188.0,76346.8,False,,76397.12666666666,76357.39166666668,76366.41666666669,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,4077.8450000000007,True,True,TP,1.0,1378.4508749990378,1302.8067891799255,1455.9605593549745,1377.9497772905856,1303.726054439143,1452.884967547991,1377.7971003199202,1302.2942223932578,1455.4848512318138
50,240,246.0,,,33931.0,,2021-11-03 18:30:25+00:00,,,,Methane,,2565.0158471118093,,,,5.0157888,,,,,2021-11-03 18:30:26+00:00,Sonic,Bridger,2,,76346.8,4.0,308188.0,76346.8,False,,76397.12666666666,76357.39166666668,76366.41666666669,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,4077.8450000000007,True,True,TP,1.0,1378.219103036112,1303.5052978090505,1455.8537015572574,1378.4255753742298,1302.0785284284016,1456.3994264852727,1377.409309548743,1303.3984254738705,1453.7282708318803
51,354,362.0,,,33931.0,,2021-11-03 18:30:25+00:00,,,,Methane,,2031.2752003851215,,,,3.9741856,,,,,2021-11-03 18:30:26+00:00,Sonic,Bridger,3,,76346.8,4.0,308188.0,76346.8,False,,76397.12666666666,76357.39166666668,76366.41666666669,AZ,2021-11-03 18:12:22+00:00,2021-11-03 18:33:26+00:00,2002.0,4077.8450000000007,True,True,TP,1.0,1378.6804724576177,1303.7467502549998,1456.9022278830205,1378.519505561498,1303.7268232655238,1455.1286315042664,1377.6312838190959,1302.8331367256064,1454.7317684015254
52,13,15.0,,,33931.0,,2021-11-03 18:34:07+00:00,,,,Methane,,,,,,,,,,,2021-11-03 18:34:41+00:00,HRRR,Bridger,1,,-225.2,4.0,308188.0,0.0,False,,0.0,0.0,0.0,AZ,2021-11-03 18:33:26+00:00,2021-11-03 18:36:06+00:00,2003.0,249.535,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,127,131.0,,,33931.0,,2021-11-03 18:34:07+00:00,,,,Methane,,,,,,,,,,,2021-11-03 18:34:41+00:00,NAM12,Bridger,1,,-225.2,4.0,308188.0,0.0,False,,0.0,0.0,0.0,AZ,2021-11-03 18:33:26+00:00,2021-11-03 18:36:06+00:00,2003.0,249.535,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,241,247.0,,,33931.0,,2021-11-03 18:34:07+00:00,,,,Methane,,,,,,,,,,,2021-11-03 18:34:41+00:00,Sonic,Bridger,2,,-225.2,4.0,308188.0,0.0,False,,0.0,0.0,0.0,AZ,2021-11-03 18:33:26+00:00,2021-11-03 18:36:06+00:00,2003.0,249.535,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,355,363.0,,,33931.0,,2021-11-03 18:34:07+00:00,,,,Methane,,,,,,,,,,,2021-11-03 18:34:41+00:00,Sonic,Bridger,3,,-225.2,4.0,308188.0,0.0,False,,0.0,0.0,0.0,AZ,2021-11-03 18:33:26+00:00,2021-11-03 18:36:06+00:00,2003.0,249.535,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,14,16.0,,,33931.0,,2021-11-03 18:38:07+00:00,,,,Methane,,299.55603376465973,,,,2.972816,,,,,2021-11-03 18:38:08+00:00,HRRR,Bridger,1,,21184.7,4.0,308188.0,21184.7,False,,21171.070000000014,21208.279999999937,21188.482222222196,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,536.01,True,True,TP,1.0,382.0877227020823,359.4661820199247,405.02901196029865,382.6569950580943,360.2064549856969,405.8901967662093,382.3368123985212,359.3933569879043,405.47199123874117
57,128,132.0,,,33931.0,,2021-11-03 18:38:07+00:00,,,,Methane,,230.68932023125168,,,,2.2888448,,,,,2021-11-03 18:38:08+00:00,NAM12,Bridger,1,,21184.7,4.0,308188.0,21184.7,False,,21171.070000000014,21208.279999999937,21188.482222222196,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,536.01,True,True,TP,1.0,382.3300042420388,359.27849516746534,405.33284158434054,382.56548926127704,360.2168052866137,405.7232162136285,382.4106432443239,359.3307044798025,405.5909038810592
58,242,248.0,,,33931.0,,2021-11-03 18:38:07+00:00,,,,Methane,,454.104652887644,,,,4.5061632,,,,,2021-11-03 18:38:08+00:00,Sonic,Bridger,2,,21184.7,4.0,308188.0,21184.7,False,,21171.070000000014,21208.279999999937,21188.482222222196,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,536.01,True,True,TP,1.0,382.148619107078,359.90645641063765,404.79076859898856,382.5315019114681,359.8924019492109,405.35708467190983,382.1350083305154,359.74565603914704,404.9772848812019
59,356,364.0,,,33931.0,,2021-11-03 18:38:07+00:00,,,,Methane,,365.3431110001404,,,,3.6254943999999996,,,,,2021-11-03 18:38:08+00:00,Sonic,Bridger,3,,21184.7,4.0,308188.0,21184.7,False,,21171.070000000014,21208.279999999937,21188.482222222196,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,536.01,True,True,TP,1.0,382.18837706225116,359.4461327205332,405.2254285958707,382.7643115312701,360.1887190441471,405.5323800113582,382.2863447959697,359.19142518150306,404.6320213254934
60,15,17.0,,,33931.0,,2021-11-03 18:42:19+00:00,,,,Methane,,381.9315813656636,,,,2.9996384,,,,,2021-11-03 18:42:23+00:00,HRRR,Bridger,1,,21455.8,4.0,308188.0,21455.8,False,,21434.67,21434.289999999935,21420.08666666663,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,1662.8,True,True,TP,1.0,386.935872070767,364.14744463897773,409.5632219504218,386.466648312553,363.53077615578025,409.4559532716047,386.52191520800665,363.4814823624418,409.67278019842166
61,129,133.0,,,33931.0,,2021-11-03 18:42:19+00:00,,,,Methane,,289.3535576856363,,,,2.2754336,,,,,2021-11-03 18:42:23+00:00,NAM12,Bridger,1,,21455.8,4.0,308188.0,21455.8,False,,21434.67,21434.289999999935,21420.08666666663,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,1662.8,True,True,TP,1.0,386.66716330328074,363.7038977677235,409.5311333505531,386.79285883292596,364.2924054540509,409.94262345689884,386.47767857658533,363.3582949850482,409.0084939831369
62,243,249.0,,,33931.0,,2021-11-03 18:42:19+00:00,,,,Methane,,543.8108684861684,,,,4.2737024,,,,,2021-11-03 18:42:23+00:00,Sonic,Bridger,2,,21455.8,4.0,308188.0,21455.8,False,,21434.67,21434.289999999935,21420.08666666663,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,1662.8,True,True,TP,1.0,386.7283898961558,363.5550608602258,409.98065499028223,386.76080096628715,364.2157570874737,409.27816161909965,386.43054860559283,363.60954836378255,409.5036329334322
63,357,365.0,,,33931.0,,2021-11-03 18:42:19+00:00,,,,Methane,,447.435256487838,,,,3.5137344,,,,,2021-11-03 18:42:23+00:00,Sonic,Bridger,3,,21455.8,4.0,308188.0,21455.8,False,,21434.67,21434.289999999935,21420.08666666663,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,1662.8,True,True,TP,1.0,387.16337149615583,364.3211039728705,410.0439956264246,386.921375849906,363.84368177805186,410.2459540126675,386.39449413150686,363.5625712109065,409.1507591877873
64,16,18.0,,,33931.0,,2021-11-03 18:46:26+00:00,,,,Methane,,412.1989270667665,,,,2.9996384,,,,,2021-11-03 18:46:28+00:00,HRRR,Bridger,1,,21730.4,4.0,308188.0,21730.4,False,,21577.53666666666,21574.77333333325,21560.477777777727,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,2774.715,True,True,TP,1.0,389.1762872289989,366.0317363884443,412.5999423972435,389.3384944508396,366.52254439139705,412.02599273891127,388.8263883489958,365.72835345236115,412.12026852981586
65,130,134.0,,,33931.0,,2021-11-03 18:46:26+00:00,,,,Methane,,307.30235819502934,,,,2.2352,,,,,2021-11-03 18:46:28+00:00,NAM12,Bridger,1,,21730.4,4.0,308188.0,21730.4,False,,21577.53666666666,21574.77333333325,21560.477777777727,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,2774.715,True,True,TP,1.0,389.3758385225714,366.48078404134225,412.5662257945854,389.264900545555,366.19970481231746,412.4402417390264,388.90299709239827,366.1926844176596,411.5332199385662
66,244,250.0,,,33931.0,,2021-11-03 18:46:26+00:00,,,,Methane,,547.1739068974022,,,,3.9831264,,,,,2021-11-03 18:46:28+00:00,Sonic,Bridger,2,,21730.4,4.0,308188.0,21730.4,False,,21577.53666666666,21574.77333333325,21560.477777777727,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,2774.715,True,True,TP,1.0,389.30946497728235,365.7352294263895,412.3806785979059,389.38641770936164,366.15745571707487,412.51566218819937,389.0723094602014,365.68665961238844,412.3433435597418
67,358,366.0,,,33931.0,,2021-11-03 18:46:26+00:00,,,,Methane,,462.1910598539812,,,,3.3662112,,,,,2021-11-03 18:46:28+00:00,Sonic,Bridger,3,,21730.4,4.0,308188.0,21730.4,False,,21577.53666666666,21574.77333333325,21560.477777777727,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,2774.715,True,True,TP,1.0,389.2615671952933,366.4310325212475,412.4433670217528,389.12462209518526,365.96317375402106,412.71591310604657,389.16010952336165,366.36906399042937,412.3388254839591
68,17,19.0,,,33931.0,,2021-11-03 18:50:26+00:00,,,,Methane,,357.89908215729736,,,,3.2544512,,,,,2021-11-03 18:50:35+00:00,HRRR,Bridger,1,,21877.6,4.0,308188.0,21877.6,False,,21881.056666666664,21865.0466666666,21861.696666666638,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,3876.0599999999995,True,True,TP,1.0,395.01014912407464,371.3988025985786,418.29709237034683,394.4015850385412,371.1019059572613,418.40345776150275,394.4483595874296,370.82346740852137,417.31422180162866
69,131,135.0,,,33931.0,,2021-11-03 18:50:26+00:00,,,,Methane,,262.69486556063254,,,,2.391664,,,,,2021-11-03 18:50:35+00:00,NAM12,Bridger,1,,21877.6,4.0,308188.0,21877.6,False,,21881.056666666664,21865.0466666666,21861.696666666638,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,3876.0599999999995,True,True,TP,1.0,394.9711655673283,371.12029553231827,418.4815240055188,394.85491617998986,371.1140648642978,418.1480921541066,394.37122268465373,371.3081719856132,417.666515355423
70,245,251.0,,,33931.0,,2021-11-03 18:50:26+00:00,,,,Methane,,515.2061485164621,,,,4.6894496,,,,,2021-11-03 18:50:35+00:00,Sonic,Bridger,2,,21877.6,4.0,308188.0,21877.6,False,,21881.056666666664,21865.0466666666,21861.696666666638,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,3876.0599999999995,True,True,TP,1.0,394.94451708016123,371.26093853198114,417.94524628838667,394.3876587584174,371.1505095786467,417.68507924016063,394.3014521986933,370.7345436683122,417.5552277815603
71,359,367.0,,,33931.0,,2021-11-03 18:50:26+00:00,,,,Methane,,420.6820969917321,,,,3.8266624,,,,,2021-11-03 18:50:35+00:00,Sonic,Bridger,3,,21877.6,4.0,308188.0,21877.6,False,,21881.056666666664,21865.0466666666,21861.696666666638,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,3876.0599999999995,True,True,TP,1.0,394.8294096076859,371.08538725636896,418.75470896154513,394.5143521956925,370.8034221728297,417.7714889677875,394.45434496138915,371.10783820489553,417.31830236391494
72,18,20.0,,,33931.0,,2021-11-03 18:54:42+00:00,,,,Methane,,312.89482656427185,,,,3.0085792000000002,,,,,2021-11-03 18:54:45+00:00,HRRR,Bridger,1,,21752.2,4.0,308188.0,21752.2,False,,21342.736666666668,21501.43333333327,21633.6433333333,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,4999.42,True,True,TP,1.0,385.0686260603351,362.1207445241561,407.8151685928875,387.95765527005364,364.7271866795503,411.259825817849,390.0283082068867,366.9701873911637,413.16249371351824
73,132,136.0,,,33931.0,,2021-11-03 18:54:42+00:00,,,,Methane,,225.8903777792666,,,,2.1726144,,,,,2021-11-03 18:54:45+00:00,NAM12,Bridger,1,,21752.2,4.0,308188.0,21752.2,False,,21342.736666666668,21501.43333333327,21633.6433333333,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,4999.42,True,True,TP,1.0,385.38777075167565,362.87397113791724,408.59930161951877,388.0987179473245,365.17304457503485,411.16382598081213,390.39281970492505,367.5317821656979,413.579694794242
74,246,252.0,,,33931.0,,2021-11-03 18:54:42+00:00,,,,Methane,,439.70782553168885,,,,4.224527999999999,,,,,2021-11-03 18:54:45+00:00,Sonic,Bridger,2,,21752.2,4.0,308188.0,21752.2,False,,21342.736666666668,21501.43333333327,21633.6433333333,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,4999.42,True,True,TP,1.0,385.2109423724808,362.41371956658077,407.8342193985153,388.04191005694565,365.1149342173058,411.06874599577014,390.4450404576219,367.2733650928645,413.7344002942018
75,360,368.0,,,33931.0,,2021-11-03 18:54:42+00:00,,,,Methane,,361.79113784670255,,,,3.4779712000000003,,,,,2021-11-03 18:54:45+00:00,Sonic,Bridger,3,,21752.2,4.0,308188.0,21752.2,False,,21342.736666666668,21501.43333333327,21633.6433333333,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,4999.42,True,True,TP,1.0,385.10026740867784,362.0209804119417,408.2379103732386,387.9476303270224,365.0145209512388,410.7847381028243,390.5133778559964,368.0192685435894,413.48163379987943
76,19,21.0,,,33931.0,,2021-11-03 18:58:45+00:00,,,,Methane,,345.4104956976039,,,,3.1382207999999996,,,,,2021-11-03 18:58:55+00:00,HRRR,Bridger,1,,21336.4,4.0,308188.0,21336.4,False,,21422.596666666675,21393.50999999991,21345.312222222175,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,6171.74,True,True,TP,1.0,386.41921767896145,363.98262211675126,409.62614092022403,386.1707393805274,362.7289650164482,408.8730622248741,385.16832837019376,362.08998192358655,407.8757199246992
77,133,137.0,,,33931.0,,2021-11-03 18:58:45+00:00,,,,Methane,,245.4451235973948,,,,2.2307296,,,,,2021-11-03 18:58:55+00:00,NAM12,Bridger,1,,21336.4,4.0,308188.0,21336.4,False,,21422.596666666675,21393.50999999991,21345.312222222175,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,6171.74,True,True,TP,1.0,386.5243218568608,363.47864145906647,409.6107701624014,386.00207765543985,363.1159025129213,408.84984435317006,385.2768369778941,362.68711750728903,408.35817666426595
78,247,253.0,,,33931.0,,2021-11-03 18:58:45+00:00,,,,Methane,,471.9589860259351,,,,4.2871136,,,,,2021-11-03 18:58:55+00:00,Sonic,Bridger,2,,21336.4,4.0,308188.0,21336.4,False,,21422.596666666675,21393.50999999991,21345.312222222175,AZ,2021-11-03 18:36:06+00:00,2021-11-03 19:03:15+00:00,2004.0,6171.74,True,True,TP,1.0,386.567595643128,363.49836917924335,409.4794288611167,386.09596305955904,363.4074800753823,409.52189362115206,385.011528869736,361.77076797834275,407.5963863939842
