,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
169,2021-10-19 19:37:09+00:00,67.13965109213346,62.49310321289584,71.76066824320706,90.0,126.0,54.0,2,2.0,218645.0,True,True,67.07156286192499,62.41987204352872,71.71228852793125,67.09174071015116,62.38722969651675,71.75356740835755,2021-10-19 19:37:03+00:00
170,2021-10-19 19:37:09+00:00,67.07971742451096,62.33649489155469,71.74880945712331,90.0,126.0,54.0,3,2.0,218645.0,True,True,67.05493212397172,62.388322912051954,71.71694318024333,67.0859932508715,62.43022963198647,71.8123067975588,2021-10-19 19:37:03+00:00
171,2021-10-19 19:41:24+00:00,66.3221548239639,61.716603231383985,71.00170748851316,23.0,36.0,10.0,1,2.0,218645.0,True,True,66.18301990332503,61.48472912066391,70.77303552799077,66.18906733513397,61.5440154798622,70.83658354364456,2021-10-19 19:41:16+00:00
172,2021-10-19 19:41:24+00:00,66.26665923515102,61.677726573504025,70.94233006196498,87.0,116.0,58.0,2,2.0,218645.0,True,True,66.17399918872098,61.547130076426264,70.74647356760985,66.18525814207334,61.553226244800946,70.75818208585498,2021-10-19 19:41:16+00:00
173,2021-10-19 19:41:24+00:00,66.29798448950761,61.72093444415251,70.81645229794334,87.0,116.0,58.0,3,2.0,218645.0,True,True,66.15198873020472,61.500910207496716,70.79962042683044,66.16169531639864,61.64164942128451,70.76462357016653,2021-10-19 19:41:16+00:00
174,2021-10-19 19:45:24+00:00,255.32625270284973,241.51823841145796,269.7812293823551,76.0,121.0,31.0,1,2.0,218645.0,True,True,255.2360401714291,241.37452715673402,269.54142728347233,255.0146678673626,241.21722855879716,269.0674406621467,2021-10-19 19:45:15+00:00
175,2021-10-19 19:45:24+00:00,255.2191482404465,241.1783989894037,269.5905033031403,424.0,585.0,262.0,2,2.0,218645.0,True,True,255.19098557945398,241.42417972661735,269.5436416146896,255.11656288173543,240.86753636359612,269.428386112999,2021-10-19 19:45:15+00:00
176,2021-10-19 19:45:24+00:00,255.21890861698935,241.11172345120914,269.70122330851683,424.0,585.0,262.0,3,2.0,218645.0,True,True,255.20661409554705,241.17799664122654,269.58626874542034,255.08204973075135,241.20320011681594,269.6871399043331,2021-10-19 19:45:15+00:00
177,2021-10-19 19:48:53+00:00,252.4066859891072,238.54628013267106,266.3372195175028,61.0,96.0,26.0,1,2.0,218645.0,True,True,252.23152805924184,238.67855063675876,266.4275324855556,252.49064587133574,238.67646596036803,266.79261111579206,2021-10-19 19:48:44+00:00
178,2021-10-19 19:48:53+00:00,252.42664664483993,238.50175594578238,266.69067075871624,269.0,360.0,178.0,2,2.0,218645.0,True,True,252.2922573640233,238.6397143465196,266.1659579817777,252.46681471382942,238.68316061041716,266.5111061841227,2021-10-19 19:48:44+00:00
179,2021-10-19 19:48:53+00:00,252.3818684129308,238.36525411128517,266.5984992812696,269.0,360.0,178.0,3,2.0,218645.0,True,True,252.35037331115828,238.19208905321233,266.60064015150783,252.44742516815344,238.2730425045662,266.79946047254873,2021-10-19 19:48:44+00:00
180,2021-10-19 19:52:51+00:00,250.08094521648314,236.17339232544828,264.05518913586184,103.0,163.0,43.0,1,2.0,218645.0,True,True,249.84878501224333,235.95796823076395,263.64277675207404,249.8369297513132,235.84850499272534,263.9933462316483,2021-10-19 19:52:42+00:00
181,2021-10-19 19:52:51+00:00,250.25463288300998,236.26008666963688,264.25013162496754,384.0,581.0,186.0,2,2.0,218645.0,True,True,249.79837946948084,235.92704641904237,263.9886519424976,249.88786489618127,235.96743356931484,264.21596675508647,2021-10-19 19:52:42+00:00
182,2021-10-19 19:52:51+00:00,250.18603634294752,236.34378184312126,264.1131418180665,384.0,581.0,186.0,3,2.0,218645.0,True,True,249.78844885105715,235.85575127476525,263.42448697864097,249.8778203912021,235.8245835798724,264.1094415999858,2021-10-19 19:52:42+00:00
183,2021-10-19 19:56:42+00:00,247.60725958673098,233.76068464838897,261.23697547063284,62.0,99.0,25.0,1,2.0,218645.0,True,True,247.18635905802404,233.25820618118945,260.9295931528357,247.44885596300824,233.84251581193558,261.28851067149986,2021-10-19 19:56:36+00:00
184,2021-10-19 19:56:42+00:00,247.74848645321248,233.794468183909,261.6054958490267,233.0,319.0,148.0,2,2.0,218645.0,True,True,247.15725190175996,233.26694552073639,260.97426370043803,247.42502081819222,233.51273915798313,261.6257365642023,2021-10-19 19:56:36+00:00
185,2021-10-19 19:56:42+00:00,247.7833385456074,233.90213010554075,261.75830246749433,233.0,319.0,148.0,3,2.0,218645.0,True,True,246.94288847486317,232.9169050436853,260.50040287334355,247.34019640388405,233.35695525121199,261.2015024971408,2021-10-19 19:56:36+00:00
186,2021-10-19 20:00:41+00:00,246.11657309162874,232.51212462819313,260.14242904760647,48.0,76.0,20.0,1,2.0,218645.0,True,True,246.02925158514975,232.39006064193345,259.6714376979754,246.19836271026648,232.33529652438435,260.0636793629578,2021-10-19 20:00:41+00:00
187,2021-10-19 20:00:41+00:00,246.28318537394125,232.6126938145979,260.00487670536825,288.0,388.0,188.0,2,2.0,218645.0,True,True,246.0355113320963,232.05121110540398,259.7604475276581,246.21246710065705,232.3830645327482,260.116507363345,2021-10-19 20:00:41+00:00
188,2021-10-19 20:00:41+00:00,246.21871759492657,232.08991531593728,260.0961233544646,288.0,388.0,188.0,3,2.0,218645.0,True,True,245.99239278810774,231.8643560730295,260.14391288716905,246.3258198843039,232.7146808504429,260.3836889345468,2021-10-19 20:00:41+00:00
189,2021-10-19 20:05:09+00:00,244.4308059234633,230.68958895239805,258.2692688263363,77.0,123.0,31.0,1,2.0,218645.0,True,True,244.66970346936233,230.86672882686818,258.2336408960939,244.51255656964787,230.8362208423394,258.3119579578928,2021-10-19 20:05:09+00:00
